dataset,method,num_xp,CQR_FL_coverage,CQR_coverage,CQR_M_coverage,CQR_FL_length,CQR_length,CQR_M_length
concrete,RidgeCV,9,90.29126213592234,90.29126213592234,91.74757281553399,0.9965409861177272,0.9899750647421488,1.0872890448626007
concrete,RidgeCV,10,92.71844660194175,93.20388349514563,95.63106796116504,0.9886152529650446,1.0031562984598419,1.1501341845464506
concrete,RidgeCV,11,87.86407766990291,87.86407766990291,94.66019417475728,0.9508103827496279,0.9545633670809006,1.1223585541767835
concrete,RidgeCV,12,87.37864077669903,85.43689320388349,89.80582524271846,1.0485205027556852,0.9865453574956323,1.1439822095718353
concrete,RidgeCV,13,86.40776699029125,88.3495145631068,92.71844660194175,0.9174014071785836,0.9507404462212586,1.0888312865587315
concrete,RidgeCV,14,88.3495145631068,90.77669902912622,94.1747572815534,0.9451140673592447,1.0016519712286225,1.1500345288204585
concrete,RidgeCV,15,91.74757281553399,91.74757281553399,97.0873786407767,0.9870234660636499,0.9870234660636499,1.163678365353771
concrete,RidgeCV,16,93.20388349514563,94.1747572815534,97.57281553398059,0.9854408454467635,1.004922531002769,1.2812571067979164
concrete,RidgeCV,17,95.14563106796116,94.66019417475728,97.0873786407767,1.0526223494735998,1.039337248698491,1.167672674905651
concrete,RidgeCV,18,87.37864077669903,87.37864077669903,93.20388349514563,1.0379039386242754,1.024174868279255,1.1876436623272544
concrete,RidgeCV,19,96.11650485436894,95.63106796116504,97.0873786407767,1.0732088932727002,1.0608629017364597,1.1739229598996113
bio,RidgeCV,0,92.25,90.875,93.125,2.2660473809233075,2.1704699154944023,2.3709908526758783
bio,RidgeCV,1,91.5,91.5,94.25,2.1484006516891507,2.1436482663687926,2.3968724353335027
bio,RidgeCV,2,90.5,88.75,94.25,2.2942423149139337,2.178383446975077,2.6161494455578724
bio,RidgeCV,3,91.0,89.125,93.25,2.1698542710187,2.080543779634038,2.372724146737337
bio,RidgeCV,4,90.625,89.5,94.5,2.159458702884737,2.1184726336104878,2.4389371578765733
bio,RidgeCV,5,88.75,90.0,95.625,1.9978978302025314,2.082385448638213,2.4737273113084046
bio,RidgeCV,6,90.875,90.875,96.125,2.1139400278531366,2.123385499333896,2.5933276358088335
bio,RidgeCV,7,89.0,89.0,93.25,2.0666956609669493,2.0747620683126833,2.300927590982488
bio,RidgeCV,8,87.5,87.375,91.875,2.14814974483074,2.1320786067687707,2.3980063423102043
bio,RidgeCV,9,91.5,90.25,95.875,2.1431084069494575,2.077058426337338,2.5618539309930064
bio,RidgeCV,10,88.0,89.25,93.0,2.1497646335185476,2.186148724706078,2.3977557214352423
bio,RidgeCV,11,87.375,90.375,95.5,1.9542871859142832,2.120640718525166,2.415496815041915
bio,RidgeCV,12,92.125,90.25,94.375,2.275288921564679,2.12324702725137,2.4373195348438683
bio,RidgeCV,13,88.875,89.625,91.625,2.0497721744603403,2.0826734098979287,2.2695330472827955
bio,RidgeCV,14,90.125,87.875,93.375,2.168889425834788,2.063268752233404,2.3805099251009936
bio,RidgeCV,15,88.0,88.375,93.25,2.065585670796171,2.108968038224482,2.413994838269506
bio,RidgeCV,16,90.375,89.5,93.75,2.161404197134498,2.1214272750746197,2.493996268700098
bio,RidgeCV,17,90.25,89.0,93.25,2.254062235318336,2.1796897151902566,2.454207456320571
bio,RidgeCV,18,90.125,90.0,93.125,2.1386030809005514,2.1350336625020963,2.3437796206994603
bio,RidgeCV,19,90.75,89.0,94.5,2.1496709713091486,2.0537253735148355,2.361521141282303
bio,Random_Forest,0,88.625,89.875,93.125,1.4701651077345712,1.5260204279287763,1.7457304875747681
bio,Random_Forest,1,89.25,88.875,96.0,1.4355363495268956,1.4288607300710359,1.959652469033615
bio,Random_Forest,2,90.125,87.25,96.375,1.625296261076185,1.5173539372339693,2.028644188932367
bio,Random_Forest,3,88.25,88.375,94.25,1.5487712800087694,1.5529682932844862,1.8559002069788897
bio,Random_Forest,4,93.125,92.0,97.125,1.7365193973678827,1.7143590439469483,2.0011678128686
bio,Random_Forest,5,89.875,91.0,97.5,1.4974538996598346,1.524532626813031,2.0644834566490884
bio,Random_Forest,6,90.5,89.75,96.25,1.6346556489355357,1.6236312558707338,1.9078219229077025
bio,Random_Forest,7,88.875,89.125,94.875,1.598237971671261,1.6072490125186254,1.9664643373315942
bio,Random_Forest,8,86.125,88.5,95.0,1.4726018878812193,1.5327130937891469,1.996772182660776
bio,Random_Forest,9,95.25,92.375,97.0,1.7197972473581686,1.5920317836443882,2.028448395032642
bio,Random_Forest,10,90.375,89.75,95.875,1.5663715984349613,1.5217509198886594,2.165812007213771
bio,Random_Forest,11,91.125,91.125,97.75,1.5493085769925592,1.5505502149748203,2.1404747502786132
bio,Random_Forest,12,90.375,90.25,96.0,1.5766877235640948,1.5553625373831352,2.100485204033051
bio,Random_Forest,13,90.75,90.0,95.875,1.6241078827641575,1.608636035679717,1.868168896793444
bio,Random_Forest,14,88.5,90.0,96.125,1.4690424254906003,1.5105698201368774,1.960067254920968
bio,Random_Forest,15,91.875,89.875,96.5,1.6372087520825707,1.5526151658683576,2.10557022067226
bio,Random_Forest,16,91.875,89.125,96.75,1.5931365085437676,1.5057651676155877,2.0634692377575536
bio,Random_Forest,17,89.625,89.125,95.0,1.5927147629918608,1.5563067225346612,2.0313277616902363
bio,Random_Forest,18,90.375,89.625,95.5,1.4790092041961214,1.454181882786092,1.906043992156496
bio,Random_Forest,19,89.75,88.125,94.0,1.4697700068261617,1.418448264328908,1.7783284794075567
bio,NeuralNet,0,92.75,92.125,95.125,1.6608646,1.6239979330822825,1.8383435
bio,NeuralNet,1,90.375,90.125,94.75,1.4917392,1.4721959520690142,1.8292968
bio,NeuralNet,2,92.0,89.375,95.75,1.7078137,1.5478094219882041,2.0251627
bio,NeuralNet,3,88.375,88.5,94.125,1.5037559,1.5057949309796095,1.8664954
bio,NeuralNet,4,91.125,89.75,95.875,1.3940338,1.3700363090913743,1.7203146
bio,NeuralNet,5,92.375,90.125,96.125,1.4562631,1.3808003300894052,1.7836484
bio,NeuralNet,6,89.75,87.0,95.375,1.3919755,1.3438498295564205,1.5948813
bio,NeuralNet,7,90.75,89.375,95.0,1.4992572,1.4588691599294543,1.8119043
bio,NeuralNet,8,90.125,90.25,95.25,1.451436,1.4645432580076159,1.8791614
bio,NeuralNet,9,95.5,91.625,97.75,1.425015,1.3135254925116897,1.6316437
bio,NeuralNet,10,89.0,90.25,95.125,1.4259948,1.4790492522157728,1.9036462
bio,NeuralNet,11,92.25,93.0,96.625,1.3331664,1.3555985955148935,1.6246105
bio,NeuralNet,12,93.25,91.5,95.5,1.4955155,1.3838603135757148,1.7277204
bio,NeuralNet,13,91.25,90.25,94.375,1.3522624,1.3122095724381506,1.5678508
bio,NeuralNet,14,90.5,90.0,95.25,1.4678279,1.4570284415967762,1.7980509
bio,NeuralNet,15,89.25,89.25,95.125,1.2568798,1.2573628089018165,1.5990154
bio,NeuralNet,16,93.5,90.5,97.0,1.3863804,1.2916793022863566,1.6433867
bio,NeuralNet,17,88.75,88.5,93.75,1.3692096,1.3552255032025278,1.686391
bio,NeuralNet,18,89.5,89.375,96.875,1.3158772,1.3141820251755416,1.7133118
bio,NeuralNet,19,86.125,88.5,93.125,1.1335077,1.177386788520962,1.4075302
